Package,Class,Field,Type,Description Rating,Has Example?
excel,Excel.RangeView,"context",Property,Excellent,false
excel,Excel.RangeView,"formulas",Property,Excellent,false
excel,Excel.RangeView,"formulasLocal",Property,Excellent,false
excel,Excel.RangeView,"formulasR1C1",Property,Excellent,false
excel,Excel.RangeView,"index",Property,Great,false
excel,Excel.RangeView,"numberFormat",Property,Great,false
excel,Excel.RangeView,"rowCount",Property,Good,false
excel,Excel.RangeView,"rows",Property,Great,false
excel,Excel.RangeView,"text",Property,Excellent,false
excel,Excel.RangeView,"values",Property,Excellent,false
excel,Excel.RangeView,"valuesAsJson",Property,Excellent,false
excel,Excel.RangeView,"valuesAsJsonLocal",Property,Excellent,false
excel,Excel.RangeView,"valueTypes",Property,Great,false
excel,Excel.RangeView,"getRange()",Method,Fine,false
excel,Excel.RangeView,"load(options)",Method,Great,false
excel,Excel.RangeView,"load(propertyNames)",Method,Great,false
excel,Excel.RangeView,"load(propertyNamesAndPaths)",Method,Great,false
excel,Excel.RangeView,"set(properties, options)",Method,Good,false
excel,Excel.RangeView,"set(properties)",Method,Fine,false
excel,Excel.RangeView,"toJSON()",Method,Excellent,false
excel,Excel.RangeViewCollection,N/A,Class,Fine,false
excel,Excel.RangeViewCollection,"context",Property,Excellent,false
excel,Excel.RangeViewCollection,"items",Property,Great,false
excel,Excel.RangeViewCollection,"getCount()",Method,Fine,false
excel,Excel.RangeViewCollection,"getItemAt(index)",Method,Fine,false
excel,Excel.RangeViewCollection,"load(options)",Method,Great,false
excel,Excel.RangeViewCollection,"load(propertyNames)",Method,Great,false
excel,Excel.RangeViewCollection,"load(propertyNamesAndPaths)",Method,Great,false
excel,Excel.RangeViewCollection,"toJSON()",Method,Excellent,false
excel,Excel.ReadingOrder,N/A,Enum,Missing,false
excel,Excel.ReadingOrder,"context",EnumField,Great,false
excel,Excel.ReadingOrder,"leftToRight",EnumField,Great,false
excel,Excel.ReadingOrder,"rightToLeft",EnumField,Great,false
excel,Excel.ReferenceCellValue,N/A,Interface,Great,false
excel,Excel.ReferenceCellValue,"basicType",Property,Excellent,false
excel,Excel.ReferenceCellValue,"basicValue",Property,Excellent,false
excel,Excel.ReferenceCellValue,"reference",Property,Excellent,false
excel,Excel.ReferenceCellValue,"type",Property,Good,false
excel,Excel.ReferencedValue,N/A,TypeAlias,Good,false
excel,Excel.ReferenceValueType,N/A,Enum,Good,false
excel,Excel.ReferenceValueType,"array",EnumField,Great,false
excel,Excel.ReferenceValueType,"boolean",EnumField,Great,false
excel,Excel.ReferenceValueType,"double",EnumField,Great,false
excel,Excel.ReferenceValueType,"entity",EnumField,Great,false
excel,Excel.ReferenceValueType,"root",EnumField,Great,false
excel,Excel.ReferenceValueType,"string",EnumField,Great,false
excel,Excel.RefErrorCellValue,N/A,Interface,Good,false
excel,Excel.RefErrorCellValue,"basicType",Property,Excellent,false
excel,Excel.RefErrorCellValue,"basicValue",Property,Excellent,false
excel,Excel.RefErrorCellValue,"errorSubType",Property,Great,false
excel,Excel.RefErrorCellValue,"errorType",Property,Great,false
excel,Excel.RefErrorCellValue,"type",Property,Good,false
excel,Excel.RefErrorCellValueSubType,N/A,Enum,Good,false
excel,Excel.RefErrorCellValueSubType,"corruptCellRef",EnumField,Excellent,false
excel,Excel.RefErrorCellValueSubType,"externalLinksCalculatedRef",EnumField,Excellent,false
excel,Excel.RefErrorCellValueSubType,"externalLinksStructuredRef",EnumField,Excellent,false
excel,Excel.RefErrorCellValueSubType,"unknown",EnumField,Excellent,false
excel,Excel.RemoveDuplicatesResult,N/A,Class,Fine,false
excel,Excel.RemoveDuplicatesResult,"context",Property,Excellent,false
excel,Excel.RemoveDuplicatesResult,"removed",Property,Great,false
excel,Excel.RemoveDuplicatesResult,"uniqueRemaining",Property,Great,false
excel,Excel.RemoveDuplicatesResult,"load(options)",Method,Great,false
excel,Excel.RemoveDuplicatesResult,"load(propertyNames)",Method,Great,false
excel,Excel.RemoveDuplicatesResult,"load(propertyNamesAndPaths)",Method,Great,false
excel,Excel.RemoveDuplicatesResult,"toJSON()",Method,Excellent,false
excel,Excel.ReplaceCriteria,N/A,Interface,Fine,false
excel,Excel.ReplaceCriteria,"completeMatch",Property,Excellent,false
excel,Excel.ReplaceCriteria,"matchCase",Property,Excellent,false
excel,Excel.RequestContext,N/A,Class,Great,false
excel,Excel.RequestContext,"application",Property,Missing,false
excel,Excel.RequestContext,"runtime",Property,Great,false
excel,Excel.RequestContext,"workbook",Property,Missing,false
excel,Excel.RequestContext,"setInvocation(invocation)",Method,Missing,false
excel,Excel.RibbonTab,N/A,Enum,Missing,false
excel,Excel.RibbonTab,"addIns",EnumField,Great,false
excel,Excel.RibbonTab,"data",EnumField,Great,false
excel,Excel.RibbonTab,"developer",EnumField,Great,false
excel,Excel.RibbonTab,"draw",EnumField,Great,false
excel,Excel.RibbonTab,"formulas",EnumField,Great,false
excel,Excel.RibbonTab,"help",EnumField,Great,false
excel,Excel.RibbonTab,"home",EnumField,Great,false
excel,Excel.RibbonTab,"insert",EnumField,Great,false
excel,Excel.RibbonTab,"others",EnumField,Great,false
excel,Excel.RibbonTab,"pageLayout",EnumField,Great,false
excel,Excel.RibbonTab,"review",EnumField,Great,false
excel,Excel.RibbonTab,"view",EnumField,Great,false
excel,Excel.RootReferenceCellValue,N/A,Interface,Fine,false
excel,Excel.RootReferenceCellValue,"basicType",Property,Excellent,false
excel,Excel.RootReferenceCellValue,"basicValue",Property,Excellent,false
excel,Excel.RootReferenceCellValue,"type",Property,Good,false
excel,Excel.RowColumnPivotHierarchy,N/A,Class,Fine,false
excel,Excel.RowColumnPivotHierarchy,"context",Property,Excellent,false
excel,Excel.RowColumnPivotHierarchy,"fields",Property,Great,false
excel,Excel.RowColumnPivotHierarchy,"id",Property,Good,false
excel,Excel.RowColumnPivotHierarchy,"name",Property,Good,false
excel,Excel.RowColumnPivotHierarchy,"position",Property,Great,false
excel,Excel.RowColumnPivotHierarchy,"load(options)",Method,Great,false
excel,Excel.RowColumnPivotHierarchy,"load(propertyNames)",Method,Great,false
excel,Excel.RowColumnPivotHierarchy,"load(propertyNamesAndPaths)",Method,Great,false
excel,Excel.RowColumnPivotHierarchy,"set(properties, options)",Method,Good,false
excel,Excel.RowColumnPivotHierarchy,"set(properties)",Method,Fine,false
excel,Excel.RowColumnPivotHierarchy,"setToDefault()",Method,Fine,false
excel,Excel.RowColumnPivotHierarchy,"toJSON()",Method,Excellent,false
excel,Excel.RowColumnPivotHierarchyCollection,N/A,Class,Fine,false
excel,Excel.RowColumnPivotHierarchyCollection,"context",Property,Excellent,false
excel,Excel.RowColumnPivotHierarchyCollection,"items",Property,Great,false
excel,Excel.RowColumnPivotHierarchyCollection,"add(pivotHierarchy)",Method,Great,false
excel,Excel.RowColumnPivotHierarchyCollection,"getCount()",Method,Fine,false
excel,Excel.RowColumnPivotHierarchyCollection,"getItem(name)",Method,Fine,false
excel,Excel.RowColumnPivotHierarchyCollection,"getItemOrNullObject(name)",Method,Excellent,false
excel,Excel.RowColumnPivotHierarchyCollection,"load(options)",Method,Great,false
excel,Excel.RowColumnPivotHierarchyCollection,"load(propertyNames)",Method,Great,false
excel,Excel.RowColumnPivotHierarchyCollection,"load(propertyNamesAndPaths)",Method,Great,false
excel,Excel.RowColumnPivotHierarchyCollection,"remove(rowColumnPivotHierarchy)",Method,Fine,false
excel,Excel.RowColumnPivotHierarchyCollection,"toJSON()",Method,Excellent,false
excel,Excel.RowHiddenChangeType,N/A,Enum,Missing,false
excel,Excel.RowHiddenChangeType,"hidden",EnumField,Great,false
excel,Excel.RowHiddenChangeType,"unhidden",EnumField,Great,false
excel,Excel.RowProperties,N/A,Interface,Good,false
excel,Excel.RowProperties,"address",Property,Great,false
excel,Excel.RowProperties,"addressLocal",Property,Great,false
excel,Excel.RowProperties,"rowIndex",Property,Great,false
excel,Excel.RowPropertiesLoadOptions,N/A,Interface,Good,false
excel,Excel.RowPropertiesLoadOptions,"format",Property,Excellent,false
excel,Excel.RowPropertiesLoadOptions,"rowHidden",Property,Excellent,false
excel,Excel.RowPropertiesLoadOptions,"rowIndex",Property,Excellent,false
excel,Excel.RunOptions,N/A,Interface,Missing,false
excel,Excel.RunOptions,"delayForCellEdit",Property,Excellent,false
excel,Excel.RunOptions,"mergeUndoGroup",Property,Excellent,false
excel,Excel.Runtime,N/A,Class,Fine,false
excel,Excel.Runtime,"context",Property,Excellent,false
excel,Excel.Runtime,"enableEvents",Property,Great,false
excel,Excel.Runtime,"load(options)",Method,Great,false
excel,Excel.Runtime,"load(propertyNames)",Method,Great,false
excel,Excel.Runtime,"load(propertyNamesAndPaths)",Method,Great,false
excel,Excel.Runtime,"set(properties, options)",Method,Good,false
excel,Excel.Runtime,"set(properties)",Method,Fine,false
excel,Excel.Runtime,"toJSON()",Method,Excellent,false
excel,Excel.SaveBehavior,N/A,Enum,Great,false
excel,Excel.SaveBehavior,"prompt",EnumField,Great,false
excel,Excel.SaveBehavior,"save",EnumField,Great,false
excel,Excel.ScrollWorkbookTabPosition,N/A,Enum,Good,false
excel,Excel.ScrollWorkbookTabPosition,"first",EnumField,Great,false
excel,Excel.ScrollWorkbookTabPosition,"last",EnumField,Great,false
excel,Excel.SearchCriteria,N/A,Interface,Fine,false
excel,Excel.SearchCriteria,"completeMatch",Property,Excellent,false
excel,Excel.SearchCriteria,"matchCase",Property,Excellent,false
excel,Excel.SearchCriteria,"searchDirection",Property,Excellent,false
excel,Excel.SearchDirection,N/A,Enum,Good,false
excel,Excel.SearchDirection,"backwards",EnumField,Great,false
excel,Excel.SearchDirection,"forward",EnumField,Great,false
excel,Excel.SelectionChangedEventArgs,N/A,Interface,Fine,false
excel,Excel.SelectionChangedEventArgs,"workbook",Property,Great,false
excel,Excel.Session,N/A,Interface,Missing,false
excel,Excel.SettableCellProperties,N/A,Interface,Great,false
excel,Excel.SettableCellProperties,"format",Property,Great,false
excel,Excel.SettableCellProperties,"hyperlink",Property,Great,false
excel,Excel.SettableCellProperties,"style",Property,Great,false
excel,Excel.SettableCellProperties,"textRuns",Property,Good,false
excel,Excel.SettableColumnProperties,N/A,Interface,Great,false
excel,Excel.SettableColumnProperties,"columnHidden",Property,Great,false
excel,Excel.SettableColumnProperties,"format",Property,Great,false
excel,Excel.SettableRowProperties,N/A,Interface,Great,false
excel,Excel.SettableRowProperties,"format",Property,Great,false
excel,Excel.SettableRowProperties,"rowHidden",Property,Great,false
excel,Excel.Setting,N/A,Class,Great,false
excel,Excel.Setting,"context",Property,Excellent,false
excel,Excel.Setting,"key",Property,Great,false
excel,Excel.Setting,"value",Property,Great,false
excel,Excel.Setting,"delete()",Method,Poor,false
excel,Excel.Setting,"load(options)",Method,Great,false
excel,Excel.Setting,"load(propertyNames)",Method,Great,false
excel,Excel.Setting,"load(propertyNamesAndPaths)",Method,Great,false
excel,Excel.Setting,"set(properties, options)",Method,Good,false
excel,Excel.Setting,"set(properties)",Method,Fine,false
excel,Excel.Setting,"toJSON()",Method,Excellent,false
excel,Excel.SettingCollection,N/A,Class,Good,false
excel,Excel.SettingCollection,"context",Property,Excellent,false
excel,Excel.SettingCollection,"items",Property,Great,false
excel,Excel.SettingCollection,"add(key, value)",Method,Fine,false
excel,Excel.SettingCollection,"getCount()",Method,Fine,false
excel,Excel.SettingCollection,"getItem(key)",Method,Fine,false
excel,Excel.SettingCollection,"getItemOrNullObject(key)",Method,Excellent,false
excel,Excel.SettingCollection,"load(options)",Method,Great,false
excel,Excel.SettingCollection,"load(propertyNames)",Method,Great,false
excel,Excel.SettingCollection,"load(propertyNamesAndPaths)",Method,Great,false
excel,Excel.SettingCollection,"toJSON()",Method,Excellent,false
excel,Excel.SettingsChangedEventArgs,N/A,Interface,Fine,false
excel,Excel.SettingsChangedEventArgs,"settings",Property,Great,false
excel,Excel.Shape,N/A,Class,Great,false
excel,Excel.Shape,"altTextDescription",Property,Great,false
excel,Excel.Shape,"altTextTitle",Property,Great,false
excel,Excel.Shape,"connectionSiteCount",Property,Great,false
excel,Excel.Shape,"context",Property,Excellent,false
excel,Excel.Shape,"displayName",Property,Excellent,false
excel,Excel.Shape,"fill",Property,Great,false
excel,Excel.Shape,"geometricShape",Property,Excellent,false
excel,Excel.Shape,"geometricShapeType",Property,Excellent,false
excel,Excel.Shape,"group",Property,Excellent,false
excel,Excel.Shape,"height",Property,Excellent,false
excel,Excel.Shape,"id",Property,Good,false
excel,Excel.Shape,"image",Property,Excellent,false
excel,Excel.Shape,"left",Property,Excellent,false
excel,Excel.Shape,"level",Property,Excellent,false
excel,Excel.Shape,"line",Property,Excellent,false
excel,Excel.Shape,"lineFormat",Property,Great,false
excel,Excel.Shape,"lockAspectRatio",Property,Great,false
excel,Excel.Shape,"name",Property,Good,false
excel,Excel.Shape,"parentGroup",Property,Great,false
excel,Excel.Shape,"placement",Property,Great,false
excel,Excel.Shape,"rotation",Property,Great,false
excel,Excel.Shape,"textFrame",Property,Great,false
excel,Excel.Shape,"top",Property,Excellent,false
excel,Excel.Shape,"type",Property,Great,false
excel,Excel.Shape,"visible",Property,Good,false
excel,Excel.Shape,"width",Property,Excellent,false
excel,Excel.Shape,"zOrderPosition",Property,Excellent,false
excel,Excel.Shape,"copyTo(destinationSheet)",Method,Good,false
excel,Excel.Shape,"delete()",Method,Fine,false
excel,Excel.Shape,"getAsImage(format)",Method,Excellent,false
excel,Excel.Shape,"getAsImage(format)",Method,Excellent,false
excel,Excel.Shape,"incrementLeft(increment)",Method,Fine,false
excel,Excel.Shape,"incrementRotation(increment)",Method,Good,false
excel,Excel.Shape,"incrementTop(increment)",Method,Fine,false
excel,Excel.Shape,"load(options)",Method,Great,false
excel,Excel.Shape,"load(propertyNames)",Method,Great,false
excel,Excel.Shape,"load(propertyNamesAndPaths)",Method,Great,false
excel,Excel.Shape,"scaleHeight(scaleFactor, scaleType, scaleFrom)",Method,Great,false
excel,Excel.Shape,"scaleHeight(scaleFactor, scaleType, scaleFrom)",Method,Great,false
excel,Excel.Shape,"scaleWidth(scaleFactor, scaleType, scaleFrom)",Method,Great,false
excel,Excel.Shape,"scaleWidth(scaleFactor, scaleType, scaleFrom)",Method,Great,false
excel,Excel.Shape,"set(properties, options)",Method,Good,false
excel,Excel.Shape,"set(properties)",Method,Fine,false
excel,Excel.Shape,"setZOrder(position)",Method,Good,false
excel,Excel.Shape,"setZOrder(position)",Method,Good,false
excel,Excel.Shape,"toJSON()",Method,Excellent,false
excel,Excel.ShapeActivatedEventArgs,N/A,Interface,Fine,false
excel,Excel.ShapeActivatedEventArgs,"shapeId",Property,Good,false
excel,Excel.ShapeActivatedEventArgs,"type",Property,Great,false
excel,Excel.ShapeActivatedEventArgs,"worksheetId",Property,Great,false
excel,Excel.ShapeAutoSize,N/A,Enum,Good,false
excel,Excel.ShapeAutoSize,"autoSizeMixed",EnumField,Great,false
excel,Excel.ShapeAutoSize,"autoSizeNone",EnumField,Great,false
excel,Excel.ShapeAutoSize,"autoSizeShapeToFitText",EnumField,Great,false
excel,Excel.ShapeAutoSize,"autoSizeTextToFitShape",EnumField,Great,false
excel,Excel.ShapeCollection,N/A,Class,Fine,false
excel,Excel.ShapeCollection,"context",Property,Excellent,false
excel,Excel.ShapeCollection,"items",Property,Great,false
excel,Excel.ShapeCollection,"addGeometricShape(geometricShapeType)",Method,Good,false
excel,Excel.ShapeCollection,"addGeometricShape(geometricShapeType)",Method,Good,false
excel,Excel.ShapeCollection,"addGroup(values)",Method,Great,false
excel,Excel.ShapeCollection,"addImage(base64ImageString)",Method,Excellent,false
excel,Excel.ShapeCollection,"addLine(startLeft, startTop, endLeft, endTop, connectorType)",Method,Good,false
excel,Excel.ShapeCollection,"addLine(startLeft, startTop, endLeft, endTop, connectorType)",Method,Good,false
excel,Excel.ShapeCollection,"addLocalImageReference(address)",Method,Good,false
excel,Excel.ShapeCollection,"addSvg(xml)",Method,Excellent,false
excel,Excel.ShapeCollection,"addTextBox(text)",Method,Great,false
excel,Excel.ShapeCollection,"getCount()",Method,Good,false
excel,Excel.ShapeCollection,"getItem(key)",Method,Fine,false
excel,Excel.ShapeCollection,"getItemAt(index)",Method,Fine,false
excel,Excel.ShapeCollection,"getItemOrNullObject(key)",Method,Excellent,false
excel,Excel.ShapeCollection,"load(options)",Method,Great,false
excel,Excel.ShapeCollection,"load(propertyNames)",Method,Great,false
excel,Excel.ShapeCollection,"load(propertyNamesAndPaths)",Method,Great,false
